,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,Class
1665,0.5,1.3,-0.7,1.5,2.1,1.4,4.0,3.5,2.7,0.9,2.0,3.4,1.3,1.5,1.2,4.0,0.4,1.1,1.3,0.2,-1.4,-1.0,0.2,0.1,-0.1,0.3,0.6,0.4,0.9,-0.3,1.0,0.3,-0.1,-1.7,-1.1,-0.3,1.6,-1.0,1.4,-1.1,0.0
1666,0.8,0.4,1.0,1.9,3.5,4.9,4.2,4.9,4.2,4.1,4.3,4.7,0.5,1.1,0.4,1.3,-1.0,-1.3,1.5,2.4,-0.3,0.5,-0.7,0.2,-0.8,0.6,0.1,-1.2,1.1,-1.5,-0.5,-1.0,-1.2,1.1,0.0,0.7,2.3,-1.0,-0.1,0.8,1.0
1667,1.1,1.0,0.5,3.9,1.0,1.3,3.1,4.6,1.5,1.8,1.0,1.9,2.6,3.1,4.0,3.8,2.9,0.5,0.8,1.5,2.1,-1.0,-0.2,-1.1,-1.7,0.9,0.8,-0.6,-0.7,-1.1,1.2,1.1,0.3,1.8,-0.3,1.1,0.3,-0.5,-0.6,-0.3,0.0
1668,0.2,-0.5,0.4,0.5,-0.2,1.5,0.5,-0.8,2.1,2.2,3.1,2.7,3.0,2.4,4.9,2.9,2.4,1.3,1.8,0.7,-0.1,-0.1,0.0,1.6,-1.3,-0.7,-1.5,-0.2,0.9,-1.1,-0.7,-0.5,-0.7,-0.8,-1.4,0.9,-0.3,0.8,0.0,-0.4,1.0
1669,0.7,2.0,3.1,0.7,2.1,3.6,4.3,3.0,3.0,3.0,2.6,2.3,1.3,1.9,1.9,1.6,-1.2,-1.0,1.1,-1.8,-0.5,-1.5,-0.9,1.9,-0.9,-0.5,-0.2,-0.3,-0.1,-0.4,0.8,-0.9,1.0,0.0,0.4,-0.4,0.2,0.3,0.1,0.1,1.0
1670,-1.2,2.4,2.4,1.3,4.0,6.1,6.5,4.3,3.0,2.4,1.9,1.0,-1.0,1.0,1.2,0.9,-0.5,-1.8,0.4,-0.7,1.2,1.0,0.6,-0.5,-0.6,-1.5,0.9,-1.0,-1.0,0.7,1.6,-1.0,0.6,0.2,-0.2,-0.1,0.8,0.7,1.1,-0.7,0.0
1671,1.6,-0.6,2.6,2.4,4.9,4.2,6.3,3.0,5.2,3.4,4.7,1.4,0.9,-0.5,-0.7,1.5,1.2,1.4,-0.7,-0.7,0.7,-1.8,1.7,0.4,-1.1,0.0,0.9,1.6,-0.6,0.1,-2.4,0.1,-0.4,1.3,0.0,2.1,-0.1,-0.3,-0.3,1.9,1.0
1672,1.2,2.8,1.8,3.0,3.1,3.8,5.8,5.0,2.9,4.5,1.6,0.3,1.6,0.4,0.3,1.9,-0.3,1.6,-0.9,-0.8,1.5,0.7,-1.8,-0.4,-1.0,0.0,-1.2,0.9,-2.4,-0.2,-1.1,0.6,1.3,0.1,-0.6,-1.1,1.6,0.2,1.5,-2.0,0.0
1673,0.6,0.2,-0.2,2.3,3.7,4.2,4.1,3.6,2.2,2.8,3.2,1.0,2.2,0.4,2.1,1.7,2.3,0.5,1.2,0.0,-1.5,0.7,0.5,0.0,-1.4,1.9,-0.3,-1.3,0.9,-0.8,0.7,0.4,0.9,0.8,0.1,0.2,-1.1,-0.2,2.8,-0.8,0.0
1674,-0.5,-0.2,-1.8,1.2,-0.9,1.1,1.0,1.4,2.2,3.8,5.1,4.3,3.1,4.6,3.5,2.4,1.1,2.0,0.8,0.3,0.7,0.7,-0.9,0.4,1.2,2.1,-0.3,0.9,0.0,1.7,-0.6,0.4,-2.7,0.2,1.1,-1.5,-0.9,0.1,0.9,0.4,1.0
1675,0.1,0.6,3.7,3.4,1.8,3.4,6.2,5.1,4.9,1.9,2.0,0.9,0.0,-2.1,-1.2,-2.3,1.0,-1.1,-0.1,-0.5,0.2,-2.1,-0.2,-0.4,-0.1,-0.8,1.8,-0.3,-0.8,-1.9,-2.2,-0.2,-0.4,-1.7,-0.4,0.0,-0.5,-0.1,-0.6,2.0,1.0
1676,0.5,-0.9,2.5,4.1,5.5,6.9,4.7,5.2,3.0,2.2,0.2,1.4,-1.0,0.4,0.1,1.4,0.1,-1.2,-0.4,1.2,0.5,0.9,-1.2,0.1,0.3,-1.5,-0.4,-0.4,1.3,1.7,-0.3,0.8,-0.1,-1.3,0.9,-1.4,-1.1,1.1,1.1,0.1,0.0
1677,-1.8,-2.3,0.5,0.5,-1.7,1.3,0.8,3.2,3.1,5.1,4.5,2.4,3.0,3.9,1.2,2.9,1.3,0.5,0.9,1.3,0.6,1.0,0.7,1.6,-0.5,0.6,0.5,0.6,-1.2,-1.2,0.2,-0.1,-1.6,1.2,-0.3,-1.7,-0.4,0.7,-0.4,0.0,1.0
1678,-1.0,0.7,1.2,3.4,3.0,5.4,6.1,4.6,4.7,2.2,2.6,0.9,1.3,0.5,1.8,0.0,2.3,1.9,0.7,2.2,-1.7,-0.4,0.1,-0.5,0.1,-2.4,-0.3,0.2,-1.5,-0.3,0.0,0.2,-0.3,-1.8,0.0,0.1,0.4,-0.7,0.1,1.3,1.0
1679,-0.8,0.6,0.8,1.2,1.4,4.2,3.8,3.3,5.0,4.5,4.3,3.2,1.3,1.5,1.7,1.9,-0.5,-0.7,-0.5,0.6,-0.3,-0.3,2.5,-0.3,-1.0,-0.6,-0.7,-0.7,-0.7,0.3,-1.0,-1.1,-0.6,1.0,2.6,-1.0,-0.4,0.3,0.1,-0.7,1.0
1680,0.9,0.5,0.7,2.3,5.5,3.9,3.3,2.0,4.2,1.6,0.8,1.2,1.2,1.9,0.0,1.0,0.5,1.0,-0.4,-0.5,1.2,0.2,0.8,1.2,0.5,-1.6,-0.2,-0.6,-0.6,1.7,-0.2,-0.4,-0.1,-0.5,-2.0,0.2,0.9,1.6,-0.3,-0.1,0.0
1681,-0.4,-0.2,0.8,3.6,5.4,5.2,6.4,5.7,2.0,4.8,1.5,0.8,0.5,-1.4,0.7,1.7,1.4,1.0,-0.6,0.8,0.1,-0.8,-2.1,-0.3,1.2,-0.1,0.4,0.5,-0.7,-1.2,-1.1,1.0,-0.6,-1.3,2.2,1.0,2.8,0.5,-1.6,-0.9,0.0
1682,-0.3,-0.4,-2.0,1.4,-0.1,0.0,2.4,4.2,4.5,4.8,5.0,4.3,4.2,5.1,1.4,0.2,1.1,0.1,-0.9,-0.1,1.4,1.0,0.7,1.3,2.2,1.0,0.5,0.9,-0.7,-0.1,0.4,0.5,0.9,-0.8,-2.6,0.5,0.5,-0.6,0.8,0.1,1.0
1683,0.9,-0.8,0.1,0.6,-2.2,-2.1,0.7,0.4,0.7,2.4,4.0,4.3,4.2,3.2,5.7,4.1,3.0,3.5,2.0,0.7,-0.4,1.0,-1.0,0.4,-0.1,1.0,-0.5,1.3,0.1,2.0,0.3,-0.1,-0.6,0.8,0.6,0.3,0.0,-0.4,1.5,-0.9,1.0
1684,-1.2,1.1,2.2,2.1,1.5,6.4,5.3,4.7,3.7,1.8,1.6,2.7,3.5,2.8,-0.6,0.2,-1.1,-0.2,-0.1,-0.5,-0.2,-1.7,0.6,-0.6,0.9,0.7,0.4,1.3,1.0,-0.9,-0.4,1.2,1.2,0.3,0.0,1.5,-0.7,-2.4,1.5,0.4,0.0
1685,-1.7,2.0,-0.6,4.2,1.7,3.5,5.7,5.5,5.0,1.9,3.6,3.2,1.3,0.4,0.3,0.3,0.9,-0.3,-0.1,-1.9,1.3,1.7,-1.2,-0.4,-2.1,-0.1,0.7,1.8,-0.8,0.7,-0.7,0.6,-1.0,0.0,1.6,0.5,-0.3,-2.1,1.6,-0.3,1.0
1686,0.8,1.4,2.1,1.7,0.9,2.4,1.5,3.4,0.8,2.3,2.7,3.2,2.5,2.3,2.8,1.8,1.3,1.4,0.4,0.2,-1.8,-1.7,-0.7,-0.1,-1.0,-0.4,1.2,0.7,-1.5,-0.7,-1.6,-0.8,-0.4,0.2,1.2,-0.3,-0.6,0.4,0.4,0.5,0.0
1687,-0.4,-0.8,-0.3,0.7,-1.4,-0.5,1.6,-0.6,1.7,2.1,1.3,3.4,5.5,6.3,4.6,3.5,4.1,2.3,2.5,0.1,-1.0,1.1,0.7,-0.3,0.2,-0.9,0.3,0.8,1.1,0.0,-2.2,0.2,0.0,0.0,0.3,0.1,-0.2,0.5,-0.1,0.3,1.0
1688,-0.2,0.6,2.0,1.0,2.9,5.4,7.9,6.0,4.7,4.1,1.8,2.0,1.5,-1.2,0.8,2.2,-0.7,-0.6,-0.7,1.7,0.7,1.9,1.9,1.5,-0.4,0.5,2.4,0.1,1.2,-1.6,0.6,-0.4,1.1,0.1,0.4,-0.1,-0.6,1.9,-0.7,0.0,1.0
1689,0.6,0.7,1.8,0.1,1.1,1.5,2.9,2.1,4.1,3.2,3.9,3.6,4.2,1.2,0.3,-0.1,-0.9,0.2,-0.1,-0.1,0.9,1.1,-1.6,1.1,-1.6,-1.2,-0.2,-0.2,0.2,-0.6,-0.9,0.2,-0.2,-0.5,0.9,-0.8,-0.2,-1.0,-0.6,0.5,1.0
1690,-0.4,1.2,0.2,-1.1,1.8,3.0,5.4,4.8,5.1,4.6,3.0,2.9,2.1,2.3,1.5,0.8,0.4,2.4,-0.5,-1.0,0.5,0.3,0.4,0.0,-2.1,0.5,-0.2,0.5,-1.2,0.2,-0.2,0.8,-1.2,0.9,-0.1,-0.4,-1.1,-0.9,0.1,1.9,1.0
1691,1.2,0.9,3.4,2.7,4.7,1.2,6.3,3.0,5.0,3.3,1.1,1.1,0.3,-0.1,0.8,1.3,0.2,0.4,0.6,-1.2,-1.0,0.2,1.5,-0.3,1.6,1.2,0.0,-0.5,0.3,-0.4,-0.8,-0.9,-0.5,1.3,0.2,0.4,-0.7,0.0,0.1,1.0,0.0
1692,0.8,0.6,-0.9,-0.7,-0.7,-0.2,2.1,1.2,2.6,4.6,3.8,3.6,3.2,3.9,4.2,2.4,1.6,-0.1,-0.3,-0.1,-2.4,0.9,1.2,0.4,1.1,0.2,-0.3,-0.3,-0.5,0.8,-0.3,-1.0,0.2,1.4,0.8,-0.3,-0.5,-0.1,-0.1,0.7,1.0
1693,2.4,-0.2,0.4,2.4,1.1,4.7,4.3,4.7,5.2,3.1,3.4,1.4,2.1,2.0,0.3,0.9,0.7,-2.6,-1.8,1.6,1.5,-0.1,-1.1,-0.1,-0.2,-1.3,1.1,1.2,-0.1,0.5,0.0,-0.7,1.5,-1.2,1.3,-1.4,0.1,-0.4,0.3,-1.2,1.0
1694,-1.6,-1.0,-0.7,-0.2,0.4,1.6,0.5,0.9,1.7,1.0,2.0,3.8,1.5,3.8,4.5,2.9,4.5,3.1,2.0,0.4,0.8,1.1,-1.6,-1.9,0.3,-0.9,0.5,1.0,0.2,2.2,0.8,0.2,-0.2,1.3,1.7,-0.4,-0.1,-0.4,-0.7,-0.3,0.0
1695,0.3,0.6,-0.6,0.8,2.3,2.7,2.0,2.4,1.2,-0.7,2.2,2.6,1.6,1.8,5.4,1.8,2.8,1.8,-0.9,1.1,-0.7,1.3,-0.9,1.2,2.3,0.5,-1.3,0.7,0.5,-0.5,-0.1,-0.3,-1.3,-1.4,-0.2,0.0,0.6,-0.4,1.3,0.5,0.0
1696,-0.8,1.5,1.5,2.1,2.3,3.1,3.1,3.0,4.8,3.7,4.4,4.4,2.1,1.3,2.0,1.1,-0.3,-0.7,-1.0,-0.8,1.0,0.8,-0.9,0.5,1.4,-0.4,0.3,0.5,0.1,-0.7,0.2,-1.0,-0.4,0.8,1.9,1.9,-0.1,1.2,-2.3,0.6,1.0
1697,0.2,-0.6,-1.6,-0.6,-1.5,0.3,2.0,3.3,2.9,1.4,6.8,5.2,4.9,2.6,3.8,2.8,1.6,1.3,2.8,-0.2,-0.2,1.7,-1.4,-1.3,0.2,-0.6,-0.9,-0.8,0.5,0.4,-1.0,-1.0,0.4,0.2,-0.1,1.2,0.8,0.0,1.0,-0.8,1.0
1698,-1.5,0.2,2.5,1.9,2.8,4.1,3.3,4.7,3.0,6.3,2.5,1.1,1.8,0.8,-0.8,0.8,0.1,-0.4,-0.9,-0.6,0.7,1.0,0.9,0.0,-1.1,-0.3,0.9,-0.3,-0.8,0.6,0.1,-0.8,0.1,1.7,-0.3,-1.1,-1.1,-0.5,1.2,-0.2,1.0
1699,0.9,0.2,-0.5,0.3,0.6,1.5,0.1,0.2,2.2,4.3,3.8,4.3,3.2,4.4,2.6,3.3,2.2,1.3,0.4,2.1,1.3,-0.2,-0.4,0.2,-0.6,0.3,-0.2,0.0,0.6,1.8,-0.4,0.7,-0.5,-0.4,0.7,0.5,-0.8,0.0,0.4,-0.4,1.0
1700,1.4,-1.5,1.3,0.8,0.9,2.5,0.6,0.1,3.9,4.5,5.4,3.4,3.8,1.9,3.5,3.7,1.9,1.1,0.0,0.5,0.1,0.7,1.5,0.4,-0.7,-0.8,-0.8,0.3,0.7,-1.5,1.1,0.6,0.1,-0.2,-1.0,-0.2,-0.5,-0.6,0.5,-1.0,1.0
1701,-0.6,-1.7,0.3,-1.7,-0.1,0.2,1.6,3.2,2.1,2.3,4.8,2.2,6.5,2.5,4.5,1.0,2.5,2.1,1.5,-0.6,-1.4,-0.4,1.1,-0.8,-0.9,0.8,-0.6,-0.8,0.3,0.3,-0.4,-1.1,0.2,0.2,-0.1,-1.0,1.0,-0.9,-0.7,2.1,1.0
1702,0.2,1.2,-0.1,1.6,1.0,2.4,2.2,5.0,5.4,4.6,6.0,4.3,1.2,1.9,1.7,1.8,-0.1,0.9,1.3,-0.3,0.6,-0.6,0.5,1.2,0.9,-1.7,0.9,0.0,-0.2,0.7,-0.4,0.6,1.9,-0.5,0.3,-0.3,0.1,-1.3,1.6,-1.3,1.0
1703,0.9,-0.2,-0.6,0.9,0.4,0.0,1.2,0.6,0.3,2.3,4.5,3.4,4.3,5.2,4.4,4.1,4.3,3.9,2.1,1.1,-0.8,-0.2,0.4,0.4,-0.1,0.9,-0.5,0.7,0.8,0.2,1.0,-0.1,0.1,-0.7,-2.4,0.7,0.5,1.3,-1.0,0.3,0.0
1704,-1.1,-1.1,1.5,0.1,1.5,1.6,3.4,2.2,3.9,3.5,3.1,3.3,2.6,3.0,2.1,-0.1,0.2,-0.7,-0.4,-0.4,2.1,-0.3,0.1,0.9,0.4,0.1,0.3,-0.6,0.1,0.2,-1.4,0.4,0.3,-0.7,-0.9,1.3,-1.4,-0.3,0.4,-0.7,1.0
1705,-2.1,1.7,2.6,4.0,4.3,4.7,6.8,5.6,3.9,2.7,0.2,-0.4,1.8,1.7,0.1,3.1,-0.4,0.0,1.1,-0.2,-0.5,-0.5,1.2,0.6,1.5,1.2,1.7,0.3,-1.2,0.6,0.7,-0.1,1.0,-0.4,1.1,0.0,1.7,0.9,-0.2,1.0,1.0
1706,1.3,0.7,-0.1,2.1,3.8,6.1,7.7,5.5,3.5,1.5,3.2,2.2,-0.3,-0.5,0.9,0.7,0.5,-0.6,0.2,-1.9,-0.5,0.5,0.7,0.1,2.1,-0.9,0.1,-0.4,-0.9,0.9,-0.4,0.6,-0.9,0.2,-0.3,0.5,0.6,-0.5,-0.8,1.0,0.0
1707,-1.3,2.3,-0.3,1.3,2.9,2.2,2.1,1.2,2.2,1.1,2.2,1.6,1.7,4.4,3.6,2.3,1.4,1.5,1.2,-0.1,1.4,2.1,0.3,0.7,-0.6,0.7,-0.1,0.8,0.5,-0.9,-0.9,1.6,-0.1,0.1,0.1,-0.6,0.6,-0.5,-0.6,0.3,0.0
1708,-0.8,0.7,-1.0,0.6,-0.4,1.9,1.9,3.7,2.4,3.4,4.8,4.2,4.5,1.4,0.9,1.8,1.8,0.8,2.5,-0.2,0.3,1.8,0.6,0.7,-1.8,1.2,-1.2,0.9,-0.8,0.9,0.1,-0.7,-0.9,1.9,0.4,0.1,0.3,0.9,-0.4,0.5,1.0
1709,0.9,-2.3,0.4,1.9,0.5,3.5,2.2,3.8,3.9,5.0,5.9,3.0,3.0,0.8,1.2,1.8,1.4,0.9,0.0,0.7,-1.3,-0.8,1.0,2.7,0.3,-1.2,0.8,-0.9,0.8,0.9,-0.6,1.7,0.5,-0.7,-0.4,-0.4,1.9,-0.2,-0.6,0.6,1.0
1710,-0.2,1.8,0.8,0.9,-0.1,1.1,0.4,4.3,4.4,5.5,5.1,2.5,3.0,4.0,3.0,2.0,3.1,-1.3,0.7,0.3,0.7,-0.6,-0.2,-0.5,-1.2,-1.9,0.4,1.6,-1.7,-0.7,1.5,-1.0,1.0,0.2,-0.7,0.7,-0.6,-0.5,1.1,0.2,1.0
1711,-0.8,0.5,1.0,0.5,2.6,5.1,7.1,5.2,3.8,2.7,2.9,0.0,1.1,1.6,0.8,-0.1,0.5,2.3,0.4,0.5,-0.7,1.0,-1.1,2.1,0.2,-1.7,-0.3,1.1,0.6,0.0,-2.2,-0.6,1.2,-0.8,-0.2,0.5,-0.2,-1.1,-1.6,-1.5,1.0
1712,0.4,-0.6,1.1,2.5,2.8,3.6,5.2,4.9,4.3,3.3,0.8,0.9,1.2,2.1,1.7,-0.2,-1.1,0.1,0.4,-0.8,-0.1,0.2,0.3,0.2,-0.4,-1.2,1.0,-0.4,0.3,0.2,0.7,-0.7,1.3,0.0,-1.4,-0.1,-0.4,0.7,0.3,0.4,1.0
1713,0.6,0.7,2.6,2.4,2.5,4.0,2.6,3.5,3.5,3.8,3.0,1.3,0.2,0.4,1.4,2.6,1.6,0.6,1.0,1.1,-2.2,-0.9,0.8,1.2,-1.4,-0.7,-0.7,0.2,0.6,-0.1,-0.8,0.9,-0.2,0.9,0.0,-0.7,-0.5,0.9,-1.0,-1.6,0.0
1714,0.9,2.0,0.8,2.1,1.4,1.5,0.1,2.2,1.8,0.7,1.3,0.2,3.1,4.8,4.0,3.4,1.9,1.2,2.0,0.9,-1.3,-0.1,-0.2,1.4,-0.6,0.2,0.0,-1.2,1.0,1.2,-0.5,1.4,0.3,-0.1,0.7,-0.1,0.0,0.1,2.4,-1.7,0.0
1715,1.5,0.5,2.1,1.8,1.8,3.4,6.5,5.1,1.7,3.1,3.7,2.2,1.4,0.2,-0.9,-1.2,-1.1,-0.3,0.8,1.8,-0.8,-2.1,0.3,1.1,0.6,-0.7,0.6,1.1,-1.0,-0.5,0.5,1.2,0.0,2.0,0.7,0.7,-0.8,-1.0,0.4,0.6,1.0
1716,2.1,-0.4,2.2,4.3,2.9,5.0,5.7,1.7,2.3,1.4,4.4,1.8,1.8,0.8,1.4,2.1,0.2,0.5,0.5,-0.4,-0.7,-1.6,-1.3,0.6,-0.4,-0.7,0.3,0.1,0.5,2.2,-0.8,0.8,-0.1,1.2,0.6,0.2,-1.8,-0.1,0.4,0.4,0.0
1717,-0.8,-1.8,2.2,1.2,3.3,3.9,5.0,2.8,4.7,4.4,4.0,2.7,2.0,0.9,-0.8,2.2,1.1,-0.6,0.6,-0.7,-0.3,-0.4,2.0,-0.8,-0.1,0.5,-0.8,1.0,-0.7,0.3,-0.9,1.3,-0.4,1.3,0.7,-0.3,-2.1,0.9,0.3,-1.6,1.0
1718,0.6,-1.0,0.0,-0.3,-0.3,-1.2,2.0,0.3,2.5,2.9,3.2,6.5,2.3,4.5,4.2,3.4,3.3,2.5,1.1,-0.2,-1.3,0.7,0.1,0.4,-0.5,0.2,0.3,-0.1,1.8,-0.7,0.3,0.9,1.3,0.6,1.4,-0.2,1.2,0.5,1.8,2.4,1.0
1719,1.0,-0.9,-0.1,-2.1,0.7,2.2,1.4,4.2,4.9,4.2,5.8,3.8,3.3,2.0,2.0,1.4,0.3,0.3,0.4,0.5,0.0,-0.3,0.1,-0.7,-0.1,-0.5,-1.7,0.4,2.2,-0.3,-0.6,-1.7,-0.5,-0.1,-0.5,0.9,0.7,0.4,0.7,1.2,1.0
1720,0.7,0.2,0.9,0.4,-0.1,-0.1,1.6,-0.4,0.2,0.4,1.7,3.5,2.1,3.3,5.2,4.5,4.4,2.5,0.5,2.7,-1.9,0.9,-0.2,-0.3,-2.7,-1.7,-0.7,-1.1,0.6,1.6,-0.2,0.2,1.4,1.6,0.6,-1.5,-0.3,0.4,0.7,1.9,0.0
1721,-0.1,-0.7,-0.6,-0.2,-0.5,1.8,3.9,3.1,2.7,5.5,5.9,5.4,3.1,3.6,2.4,-0.3,-0.1,-0.6,0.4,-1.0,0.9,0.0,1.2,0.3,-1.1,1.0,1.6,0.8,1.7,-0.3,0.9,-0.2,-2.2,0.0,0.6,0.9,0.8,-1.0,1.0,0.0,1.0
1722,0.6,-0.3,2.4,1.8,3.8,4.8,5.8,4.2,4.8,3.0,2.7,1.9,0.9,0.2,1.3,0.7,0.9,-1.3,1.5,0.7,1.7,-1.9,0.0,-0.1,-0.4,0.1,-1.2,-1.7,0.3,-0.4,-1.1,-0.7,2.2,-0.5,0.1,0.1,0.1,0.6,-0.3,-1.8,1.0
1723,0.6,2.1,0.9,-0.3,-0.7,1.0,0.9,0.6,2.3,1.6,3.2,3.7,4.1,4.6,4.8,2.8,3.1,2.3,2.0,1.4,-0.8,-0.2,-0.9,0.7,0.4,0.9,0.1,0.0,0.1,-0.4,0.6,-0.7,0.1,0.9,-0.4,-0.5,0.4,-0.7,0.8,0.1,1.0
1724,-1.9,2.5,-0.6,-0.3,1.7,-1.6,1.6,-0.1,-1.1,0.9,1.4,2.3,3.2,3.2,4.9,3.3,2.3,4.1,2.6,1.0,0.1,-0.2,0.1,1.2,-0.8,-1.2,1.3,-0.4,-0.1,0.0,-0.5,-0.1,-0.4,-1.5,0.0,0.4,0.2,2.4,-0.5,-0.8,1.0
1725,-0.6,0.6,0.9,-0.2,0.2,3.9,2.1,2.9,3.4,4.6,5.5,4.0,3.1,4.1,1.9,2.4,-0.9,1.0,0.7,-1.8,-0.2,-0.1,-0.7,1.1,0.4,-0.3,-0.7,-0.2,0.9,1.7,0.5,0.1,1.1,0.8,0.3,-1.0,-0.2,-0.6,-0.3,0.2,1.0
1726,0.9,-0.8,-0.2,-0.5,-0.9,-1.1,-0.3,-0.3,0.5,1.9,2.3,2.9,3.8,4.1,5.7,4.0,3.1,2.7,2.9,0.2,-0.8,0.7,1.6,-0.7,-0.6,1.0,0.7,0.4,-0.3,-0.8,-0.7,0.8,1.0,0.0,-0.1,-2.0,1.5,-0.3,-1.2,1.2,1.0
1727,-1.7,-0.9,-1.4,1.1,-0.1,-0.6,0.8,-0.8,-0.2,1.8,4.2,5.7,3.7,4.5,6.5,3.4,3.1,2.7,0.6,2.1,-0.5,-0.8,-0.1,1.5,-1.3,-0.2,1.3,0.7,0.9,-0.3,-0.9,-0.1,1.2,-0.3,0.7,-0.3,0.3,1.9,-0.3,1.0,1.0
1728,1.6,0.1,-0.1,-1.1,-1.4,-0.1,-0.1,0.7,4.5,3.1,3.5,4.3,3.4,6.2,4.2,5.0,3.9,2.2,0.9,-0.6,-1.3,2.2,0.2,1.4,2.2,-0.8,-1.1,-0.3,-2.2,-0.5,2.3,1.9,0.6,-1.0,1.0,0.2,-1.2,0.7,-0.9,-1.4,1.0
1729,-1.5,2.0,3.4,3.4,2.9,3.7,5.7,5.4,3.7,2.1,1.9,1.6,0.2,0.4,-0.5,2.6,0.8,-0.9,-0.8,0.5,1.7,-0.7,0.6,1.1,-0.8,0.8,0.4,0.5,-0.3,0.1,-0.5,0.3,-0.1,0.3,-0.4,-0.3,-0.5,0.7,-0.4,-0.3,1.0
1730,1.1,0.7,0.0,2.4,1.6,2.5,3.1,2.1,1.5,2.3,1.4,2.6,3.0,1.0,3.7,3.9,3.0,1.8,-2.0,0.0,1.1,0.3,0.5,0.0,-0.1,-0.2,1.0,-1.1,-1.3,-0.8,-0.9,0.0,0.2,-0.4,-0.2,1.1,0.0,-0.1,0.6,-2.6,0.0
1731,-0.1,0.4,3.3,2.2,1.1,2.7,3.0,3.4,5.2,3.2,5.1,1.3,1.7,-0.3,2.4,0.7,-1.3,0.9,0.8,1.2,0.2,-2.3,1.3,-1.0,-0.5,1.0,0.5,-1.1,0.0,-1.4,1.6,1.2,-0.9,-0.4,-0.3,-0.4,-0.8,0.4,0.2,-0.6,1.0
1732,1.9,-0.3,-0.7,1.0,0.4,0.3,0.2,1.6,2.3,3.0,3.5,4.3,3.1,4.3,2.6,0.0,0.8,1.1,1.0,0.5,-0.5,2.1,-0.8,-0.1,-0.6,-2.3,0.8,0.3,0.2,-0.7,-0.3,-0.3,-1.5,-0.5,-1.6,0.9,-0.8,-0.6,1.3,-0.2,1.0
1733,-0.1,-0.3,-0.8,1.9,1.7,-0.6,0.2,-0.3,-0.4,-0.1,4.2,4.1,4.9,6.7,5.4,6.2,3.2,3.0,1.6,1.5,-0.2,-0.2,-0.3,0.2,-0.2,-0.1,1.0,-0.2,0.4,2.0,0.4,1.6,-1.5,-0.9,0.8,0.3,0.7,1.7,0.5,1.9,1.0
1734,0.3,-1.3,-0.4,0.6,1.9,1.4,1.3,0.3,1.2,1.3,1.4,3.8,2.2,3.3,7.2,5.4,2.5,4.8,1.2,2.2,-0.3,0.6,-0.2,0.8,-0.5,0.8,-0.9,0.1,0.4,-0.6,2.0,0.1,-1.5,1.4,0.2,-0.4,0.4,-1.4,-2.2,-2.3,0.0
1735,-0.9,0.9,0.7,1.4,0.5,1.5,0.4,0.7,1.0,1.0,2.9,1.9,3.5,2.6,5.2,3.5,3.4,3.9,2.6,0.3,1.1,-0.2,-1.5,-1.0,-0.5,-0.8,-1.6,-0.8,1.3,0.6,1.5,-0.8,-0.9,-0.5,1.0,0.6,-0.3,-0.4,0.2,0.3,0.0
1736,-1.7,2.0,0.0,2.2,3.0,2.6,3.3,1.1,3.7,1.0,2.0,3.8,2.5,3.6,3.2,3.8,2.5,0.9,0.0,1.0,0.1,0.9,-1.5,-0.2,-1.4,-1.4,2.1,-0.1,0.1,0.4,0.3,-0.5,0.6,1.6,0.0,-0.7,0.1,1.5,-0.2,-0.1,0.0
1737,1.7,1.1,0.4,3.7,2.1,1.6,3.6,3.5,3.7,-0.6,2.4,2.4,2.0,2.6,3.6,0.5,2.4,1.5,0.1,-0.2,-0.5,-0.2,0.2,1.1,-0.7,-0.7,-0.7,1.0,-0.9,-1.7,0.5,0.7,0.7,-0.3,0.0,-0.5,0.2,-1.1,-0.1,0.4,0.0
1738,0.2,0.3,2.4,3.7,3.3,6.0,6.0,4.7,4.5,2.4,1.6,2.3,-0.8,0.5,0.2,0.8,1.2,-0.3,-0.6,-0.6,0.0,-1.4,-0.7,-0.3,-0.9,1.7,-1.7,-0.2,0.8,-2.0,-0.6,0.5,0.6,-0.1,0.8,1.4,0.9,-1.0,-0.1,1.6,1.0
1739,2.3,2.1,3.2,1.8,3.6,3.7,5.1,4.5,4.0,4.1,3.5,2.4,0.4,0.4,0.8,0.6,0.2,0.7,-2.2,-0.8,0.5,-1.6,1.1,0.6,1.5,0.8,0.7,-0.3,-0.2,0.0,-0.5,1.0,-0.6,-0.3,0.3,-0.5,0.5,-1.3,-0.7,-0.3,1.0
1740,-0.1,-0.4,-1.2,0.9,0.1,1.7,1.7,4.0,5.3,5.8,6.8,3.1,2.0,3.4,3.9,1.4,0.0,-1.3,0.8,-1.2,0.1,-1.2,-1.8,-0.3,1.1,-1.3,1.4,-2.8,1.5,-0.1,-0.2,1.4,1.2,1.0,-0.8,0.1,0.7,0.1,-0.5,-1.3,1.0
1741,0.7,-1.3,0.9,2.4,2.7,3.6,2.3,2.5,1.5,-0.1,1.7,1.7,2.4,2.1,2.2,3.3,2.1,0.7,1.9,1.9,-0.5,-0.5,0.1,-0.3,-0.3,0.8,-0.5,0.3,-0.2,-1.1,1.3,0.8,-0.7,1.1,0.9,0.5,0.3,-0.6,1.1,0.8,0.0
